mp4,text,Arms and Ammunition,Arms and Ammunition_pred,Crime & Harmful acts to individuals and Society and Human Right Violation,Crime & Harmful acts to individuals and Society and Human Right Violation_pred,"Death, Injury or Military Conflict","Death, Injury or Military Conflict_pred",Hate Speech & Acts of aggression,Hate Speech & Acts of aggression_pred,"Obscenity and Profanity, including language, gestures, and explicitly gory, graphic or repulsive content intended to shock and disgust","Obscenity and Profanity, including language, gestures, and explicitly gory, graphic or repulsive content intended to shock and disgust_pred",Illegal Drugs/Tobacco/e-cigarettes/Vaping/Alcohol,Illegal Drugs/Tobacco/e-cigarettes/Vaping/Alcohol_pred
d77f49b0-e5c8-50ad-a3e9-cccc6ba85420_11.mp4,"Dress number three is blingy. I'm really worried that Misty's mother might talk her out of the dress and think it's too blingy. And I've completely done a turnaround from watching Plane. Plane, Plane, Plane. My mom likes bling now. Who knew? Because when you came out, it was like, aw. Just so pretty. Aw, thank you. You like the bling now? Yay! You had the reaction.
I'm aboard the bling train now. I just want Misty to be happy and I want her to look great on her wedding day. Gosh. I'm crying now. Yes, this is it. It's like you get those butterflies and you just kind of know it. When it's right, it's right. Is this your perfect dress? Yes, it is. And the fact that it converted your mother. I know. We have a bling convert. We don't want any bling. It is not even a little bit of bling. It's a lot of bling. So this is your wedding dress.
We have two sisters coming in today to shop.",False,False,False,False,False,False,False,False,False,False,False,False
5afed3a3-97ae-576c-9ae7-51e3e669fb1c_0.mp4,"you
Hey, but why is Jae-hoon doing that alone? Oh, what's wrong with him? Is it okay for us to go? Is it okay for us to go? What's wrong with your feet? Is it okay for us to go? You're not just looking at me, are you? You're not just looking at me, are you?
Now it's autumn, and I have a lot of thoughts.
I need to clean up. What do you mean clean up? It's going well. You two know that. Dong Min, we were up to 2.5, right? Of course. After you two came out, we fell to 1. Are you talking about structure adjustment? No, it's not that. How complicated my heart must be right now. You guys are all organized. You came like this and suddenly 1. 1.
Hey, we almost got 4 votes. Right, we did well. It's all organized one by one right now. Because we organized one person close to us. We organized one person close to us. But two people came in without any reason.
What is the fate of Dongmin and me? Do I have to say this in a good place? Because I couldn't talk much because I was close to Soobin last time. Talk a lot. Talk a lot. Today, Soobin, I'll clean up.
Why did you come here? I wanted to come here because this place is... Look behind you.
I've been here often, but I've never been here before. Me too. Everything is here. I can see the amusement park at a glance. Is this a place that is open to people like us? That's right. It's a park. My mom can't not like this place. My mom probably hasn't been here. I've never been here either. That's why I chose this place. Usually, adults like amusement parks.",False,False,False,False,False,False,False,False,False,False,False,False
a3fc43aa-e8a4-5baf-8c29-f7359a22c55a_0.mp4,"Compatriotas, camaradas, en esta nueva jornada que hoy comienza, no podemos ni siquiera optar entre vencer o morir.
Well, here the people are tired of so much tyranny, because here the people are imprisoned to what the regime of the country said.",False,False,True,False,False,True,False,False,False,False,False,False
04c18b20-a167-5af0-a24e-3af68d56cdf8_2.mp4,"Return to your homes and pray for the Lord's blessings on our land. Please, let me go! I want to tell his soul, I swear! Just let me go! Please, Father, have mercy. I'll give you anything, anything you want. Take comfort in knowing that you are not alone out here, my son.
These souls will accompany you on your journey to heaven.",False,False,True,False,True,False,False,False,False,False,False,False
95b06add-90d0-557f-aab2-61b4c0fb6205_25.mp4,"Evasion Parish. I'm Kelly Yudy. Where is she? She... She, she, she, she, she! She has a name! She's in the horse trailer, behind the tracks.
BUY MY FUCKING HEAD OFF AND FIGHT!
You never go in there! Fuck you! No, you shouldn't have been in there! You shouldn't have done any shit and lied to me about it! What a friend. Sack of shit! Let me go! Let me go! Do you want to see the last game? The last game! Why not? We've come this fucking far, didn't we? Let's play the motherfucker! Let me go. What should we do? You represented this piece of shit.
I made this. You reach your hand up to me one more fucking time, I will slit your goddamn throat and I will bring the SD card to them myself. Do I make myself clear? Yeah. Good. Go ahead. Give me the card.
I'll take it. Get me free. Let me go. Fuck you. You're not going anywhere. How the fuck could you do this? How the fuck could you do this?
Get your hands off my dick! Stop touching my dick! Stop touching my dick, you fucking snake fuck! Get off me! I present to you... The Blade. What the fuck are you gonna do with this?
wanted to do to someone like him. This blood that pours, that, this blood, this blood, this blood that pours from his veins is for the blood of all these children that people like him has molested.
We're almost done. Whoa, whoa, whoa, whoa, whoa, whoa! No, no! No, James! No! No! No! No!
children in the world that are defiled by evil. You motherfucker. So, horse trailer at his house. My fucking house. What a friend.
time to play
No! Don't cry now. I told you what he wanted. No! Yes. Just like you slithered into those children's lives. Get away from me! No! They were scared. Get away from me! Get away from me! No. No! No! No! You like that? No!
This is the part that everybody wants to see. J.B.
Until I'm nearly thirty years! No! No! No! No! No! No! Let me go!",False,True,True,True,True,False,True,False,True,True,False,False
2d298438-0489-58e7-a61d-fff9646f1e16_15.mp4,"Peace.
Give this to Park Chang-geol. Tell him I'm in Tongyeong. You see? Tongyeong! There's a reason why he wouldn't touch a guy like you.
Then I have no reason to be harmed. I must have something that I don't even know about. I'll do it! If I find it, I'll be able to meet Park Chang-geun. Tell him to wait.",False,False,False,False,True,False,True,False,False,False,False,False
08077cdc-fa15-509b-b29f-600bace0bc65_5.mp4,"to the vampire subculture in the first place. I've always been a bookworm, like, you know, heavy into mythology and, like, you know, different forms of spirituality and stuff like that. So just to be around people that, like, wow, you have a similar reading list, we can actually talk. So just, like, wanting to find, like, a niche where, like, you're appreciated and you don't feel like you're just that token kid.
Can you sit back down, please? Oh, boy. I'm sorry, hon. It's okay. I don't want to over-eat that. I know, I know. Also, keep in mind, you're in Jersey, so God knows what else you're breathing. And you have these in your mouth, you start speaking, like people are just like, wait a minute, something's wrong. That primal part of your brain goes off and it's like, wait, okay, don't run right now, because they can smell fear. There have been times that I've had guys like, yo, I'm saying, yo, what's good? You looking kind of cute. And I'm like, hey, what's going on? And I'm not like acting like this, just like, hey, what's going on? Blah, blah, blah.
Yo, you have a good night, yo. And then they back off, you know what I mean? So it was like, you know, so many times fangs have like, you know, inevitably saved my ass. You kind of have to like, let people know from a distance, you're not meant to be fucked with. So I can't wear them with my retainer.
No. No eating and no sleeping with these on, period. And there are no dumb questions. I had this one guy ask me, he was just like, how about meth? And I was just like, well, as far as I know, you shouldn't have any problems. But if anything changes color, let me know. So that way, I'll put an aftercare rule sheet. Whatever you do, don't smoke meth with these on, because it'll turn them green. So every so often, you're going to need to clean these, because the acrylic is porous. Let it soak in Listerine or any antibacterial mouthwash. Again, yellow or clear. Do intervals of a minute and a half back. Don't boil it.
A lot, they're tight. Yeah, but still, yeah, they're not as tight.",False,False,False,False,False,False,False,False,False,True,False,False
afdf6ca4-e358-5e84-a8bc-f60c427e36ad_39.mp4,I'm in,False,False,False,False,False,False,False,False,False,False,False,False
f14cfd88-ff2e-55af-b546-4ce0740e06ca_41.mp4,"Mister. Mister. Mister. Mister, don't go. Don't go. No! What is this? Is this a dream? I really can't live.
Yeah, let's just go to work. Manager, please pick up the phone.
In Yeong! Are you okay? Wake up! In Yeong! In Yeong!",False,False,False,False,False,False,False,False,False,False,False,False
514bd61e-80e1-5b72-9045-1bf36856fa97_2.mp4,"How many times, Catherine? How many times will you come back here, only to fail? How many times will you take what's mine? No, you stupid girl. You think your mother guessed, but let me tell you something.
Guests can leave whenever they want. Mother lies. You seem distracted today. What is it?
I know the air is poison because I have repeatedly analyzed its chemistry and found it to be incompatible with your own. Not forever. Besides, you are safe here. I can keep you healthy for as long as is required. You have been here exactly 36 days.
Did you have any other questions at the moment? Wake up, Catherine. You must go now, while mother sleeps.
you.",False,False,False,False,False,False,False,False,False,False,False,False
c47172ca-dfc0-56be-b959-d7616a05d70f_45.mp4,"doesn't deserve to live in freedom. So what would you do? Kill him? No, thank you. Not on duty. We have to ask you a few questions. Will you please sit down? Thank you. Have you ever seen that before? It's a circus throwing knife. Of course. But have you ever seen that design before?
No. Are you quite certain? Take a good look. I am quite sure. What is it? Excuse me, I was wrong. I have seen this design before. Mm-hmm. 20, 25 years ago, there was a man called Danilo. The great Danilo. He had a set of knives with this design. The great Danilo.
Where can we find this man now? You won't find him. He died 10 years ago. What happened to his act? He died with him. There was a son, a little boy then. But Danilo kept him out of the circus. He wants him to be a gentleman. This could be interesting. I think I'll pay a visit to the yard.
I always like to consider Sir John's blood pressure. So that's your theory, Elliot. The murderer's looking for the money, and you're looking for the murderer. That's what it amounts to, sir. Excuse me. Yes. Yes. Yes. All right. One thing's settled. That was forensic. Mason's body all right. Well, that puts paid to our ringmaster's theory.
He thought it might be the body of Natasha's father. Who's he? Well, a man who was serving a life sentence for murder in South Africa and escaped a year ago. I have put an inquiry through, Interpol. Well, if he could commit one murder, he could commit another, maybe even a third. What's this fellow look like? I don't know yet, sir. I'm waiting for a photograph now. We have got one lead. That's what I really came to talk to you about. The murder weapons. Me? Two identical knives. Seems to be getting into a rut.
Any lead on them? Yes, sir. They have a very distinctive design, a silver triangle on the handle. And they belong to somebody called the Great Danilla. Please help us out. Sorry, sir. Who's Danilla? He was a famous knife thrower who died ten years ago. Come in. A photograph, sir. There's your... Thank you. Excuse me, sir.
You wonder what? Same height and physical appearance.",True,False,True,True,True,True,False,False,False,False,True,False
